209.380005
207.869995
209.5
209.429993
209.75
209.440002
210.619995
208.830002
205.610001
209.229996
206.490005
206.190002
205.419998
203.350006
202.070007
204.699997
206.369995
208.399994
202.770004
201.410004
202.720001
204.690002
205.720001
204.860001
206.509995
207.110001
205.130005
200.490005
201.399994
198.339996
195.330002
195.190002
193.009995
193.820007
194.449997
189.550003
186.770004
189.960007
185.029999
186.210007
189.779999
189.919998
188.419998
189.580002
189.960007
190.020004
192.529999
191.960007
191.410004
190.710007
190.990005
185.770004
183.360001
186.410004
182.339996
184.960007
188.770004
191.160004
193.199997
191.169998
193.869995
194
190.630005
193.729996
196.570007
195.110001
195.009995
197.740005
198.789993
200.009995
199.339996
199.320007
199.360001
199.960007
201.259995
202.160004
201.360001
201.600006
203.240005
204.169998
204.070007
203.759995
204.110001
202
203.610001
202.759995
206.300003
205.910004
204.350006
206.830002
204.669998
204.190002
205.139999
205.339996
205.25
204.220001
207
208.070007
208.009995
207.779999
209.740005
209.949997
210.119995
208.550003
208.259995
209.039993
208.470001
208.460007
206.720001
206.919998
206.520004
204.990005
205.559998
204.059998
205.570007
206.720001
207.910004
207.289993
206.210007
204.960007
206.460007
204.440002
204.059998
204.919998
205.509995
206.169998
208.669998
209.440002
209.529999
210.559998
209.119995
209.800003
210.25
210.699997
211.529999
211.839996
211.509995
210.460007
209.360001
208
208.039993
207.75
207.169998
208.820007
208.300003
208.649994
209.809998
203.630005
201.589996
201.479996
204.839996
207.210007
209.479996
208.949997
207.830002
209.869995
211.050003
213.190002
214.529999
215.440002
216.399994
216.779999
215.970001
215.919998
216.190002
216.960007
216.410004
217
216.529999
217.190002
216.289993
216.460007
217.190002
216.649994
215.479996
216.309998
216.410004
218.399994
218.130005
218.309998
218.259995
218.289993
218.889999
218.600006
218
218.339996
218.309998
218.259995
219.25
218.800003
217.399994
217.919998
217.440002
218.259995
217.610001
217.369995
218.389999
218.699997
218.839996
218.619995
216.970001
212.389999
214.839996
213.289993
212.960007
213.479996
214.130005
214.410004
214.240005
217
216.720001
215.020004
214.050003
215.830002
216.399994
215.649994
215.820007
215.910004
215.410004
215.369995
216.100006
216.160004
215.660004
213.589996
212.160004
214.149994
213.089996
214.240005
214.020004
213.869995
213.880005
215
214.679993
213.210007
214.580002
213.139999
212.929993
212.929993
210.649994
209.990005
208.910004
208.550003
212.690002
212.369995
217.300003
216.080002
217.029999
217.039993
217.559998
218.050003
219.070007
219.169998
220.509995
219.979996
221.100006
221.160004
220.520004
221.630005
220.729996
219.669998
220.649994
221.220001
221.520004
224.570007
225.410004
226.399994
227.020004
227.410004
226.160004
226.009995
225.25
226.149994
226.25
225.600006
225.429993
226.020004
226.570007
224.479996
224.729996
225.039993
225.619995
226.270004
226.529999
226.910004
226.479996
226.360001
226.5
226.729996
226.309998
226.539993
226.839996
226.699997
226.740005
226.399994
228.699997
229.399994
